"_id","lat","lng","state","country","city","p","a"
"ObjectId(""5ebe98f6e20cc80015c3ffd3"")","-10.8861488","-37.075279","Sergipe","Brasil","Aracaju",0,0
"ObjectId(""5ebe9937e20cc80015c3ffd5"")","-24.2790695","-53.8394507319431","Paraná","Brasil",,4,0
"ObjectId(""5ebe995de20cc80015c3ffd7"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",62,0
"ObjectId(""5ebe99afe20cc80015c3ffd9"")","-3","-62","Amazonas","Brasil",,3,0.020833333333333332
"ObjectId(""5ebe99bce20cc80015c3ffda"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.2
"ObjectId(""5ebe99c6e20cc80015c3ffdb"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",33,1
"ObjectId(""5ebe99e0e20cc80015c3ffdc"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0,-0.43333333333333335
"ObjectId(""5ebe99f7e20cc80015c3ffdd"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",3,0.22727272727272727
"ObjectId(""5ebe9a1fe20cc80015c3ffde"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",7,0.875
"ObjectId(""5ebe9a6be20cc80015c3ffe0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",109,0
"ObjectId(""5ebe9a73e20cc80015c3ffe1"")","-19.9601244","-44.2020531","Minas Gerais","Brasil","Betim",0,0
"ObjectId(""5ebe9a85e20cc80015c3ffe4"")","-23.0063966","-44.316326","Rio de Janeiro","Brasil","Angra dos Reis",1,1
"ObjectId(""5ebe9a94e20cc80015c3ffe5"")","-22.9257974","-42.507633","Rio de Janeiro","Brasil","Saquarema",1,1
"ObjectId(""5ebe9aaae20cc80015c3ffe6"")","-5.9153334","-35.2679913","Rio Grande do Norte","Brasil","Parnamirim",0,0.7
"ObjectId(""5ebe9ab9e20cc80015c3ffe7"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0,1
"ObjectId(""5ebe9aece20cc80015c3ffe9"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.21428571428571427
"ObjectId(""5ebe9afbe20cc80015c3ffea"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",6,0.7
"ObjectId(""5ebe9b22e20cc80015c3ffeb"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",8,-0.3333333333333333
"ObjectId(""5ebe9b2ae20cc80015c3ffec"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0,0
"ObjectId(""5ebe9b54e20cc80015c3ffee"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebe9ba6e20cc80015c3fff1"")","-9.6611661","-36.6502426","Alagoas","Brasil",,2,0
"ObjectId(""5ebe9be9e20cc80015c3fff2"")","-22.8804369","-42.0189227","Rio de Janeiro","Brasil","Cabo Frio",15,0
"ObjectId(""5ebe9c0fe20cc80015c3fff5"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",35,0
"ObjectId(""5ebe9c18e20cc80015c3fff6"")","-12.285251","-41.9294776","Bahia","Brasil",,4,-0.1
"ObjectId(""5ebe9c30e20cc80015c3fff7"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0,0
"ObjectId(""5ebe9c41e20cc80015c3fff8"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",29,0.22727272727272727
"ObjectId(""5ebe9c4de20cc80015c3fff9"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0.125
"ObjectId(""5ebe9c7de20cc80015c3fffb"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0.005681818181818177
"ObjectId(""5ebe9c9be20cc80015c3fffc"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,0
"ObjectId(""5ebe9ca3e20cc80015c3fffd"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0,-0.05
"ObjectId(""5ebe9cbfe20cc80015c3fffe"")","55.8339464","37.621803221637926","Москва","Россия",,9,0
"ObjectId(""5ebe9cc7e20cc80015c3ffff"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",20,0.22727272727272727
"ObjectId(""5ebe9ccfe20cc80015c40000"")","-10.6743911","-37.3773519","Sergipe","Brasil",,5,0.22727272727272727
"ObjectId(""5ebe9ce2e20cc80015c40001"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0,0.22727272727272727
"ObjectId(""5ebe9cf9e20cc80015c40002"")","-22.8786261","-42.0342886","Rio de Janeiro","Brasil","Cabo Frio",0,0.024999999999999994
"ObjectId(""5ebe9d01e20cc80015c40003"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",68,0.4636363636363636
"ObjectId(""5ebe9d13e20cc80015c40004"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,14,-0.05833333333333333
"ObjectId(""5ebe9d2ae20cc80015c40005"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1,0
"ObjectId(""5ebe9d5fe20cc80015c40006"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",2,0.22727272727272727
"ObjectId(""5ebe9d6fe20cc80015c40007"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",9,0.3875
"ObjectId(""5ebe9d74e20cc80015c40008"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",1,0.22727272727272727
"ObjectId(""5ebe9dbce20cc80015c40009"")","-2.8992823","-79.0216101","Azuay","Ecuador","Cuenca",5,0
"ObjectId(""5ebe9ddbe20cc80015c4000a"")","-19.168611","-43.714444","Minas Gerais","Brasil","Santana do Riacho",2,1
"ObjectId(""5ebe9df1e20cc80015c4000b"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",6,0
"ObjectId(""5ebe9e04e20cc80015c4000d"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,159,0.03333333333333333
"ObjectId(""5ebe9e0be20cc80015c4000e"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",59,0
"ObjectId(""5ebe9e13e20cc80015c4000f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",6,0
"ObjectId(""5ebe9e44e20cc80015c40010"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",17,1
"ObjectId(""5ebe9e67e20cc80015c40012"")","-29.6905705","-51.1429035","Rio Grande do Sul","Brasil","Novo Hamburgo",4,0
"ObjectId(""5ebe9e75e20cc80015c40013"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1,0.4
"ObjectId(""5ebe9e8de20cc80015c40014"")","-23.1063009","-46.4847294","São Paulo","Brasil",,24,0
"ObjectId(""5ebe9e93e20cc80015c40015"")","-22.7433969","-46.3735044","Minas Gerais","Brasil","Toledo",0,-0.25
"ObjectId(""5ebe9e99e20cc80015c40016"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0,-0.1
"ObjectId(""5ebe9ea0e20cc80015c40017"")","-8.7494525","-63.8735438","Rondônia","Brasil","Porto Velho",0,0.17045454545454544
"ObjectId(""5ebe9eb9e20cc80015c40018"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,1,0
"ObjectId(""5ebe9ec5e20cc80015c40019"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebe9ed7e20cc80015c4001a"")","-23.5610684","-46.6789468","São Paulo","Brasil","São Paulo",19,0
"ObjectId(""5ebe9edce20cc80015c4001b"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",3,0.7080743963068181
"ObjectId(""5ebe9ee1e20cc80015c4001c"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",14,0.7080743963068181
"ObjectId(""5ebe9ee6e20cc80015c4001d"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",8,0
"ObjectId(""5ebe9f2fe20cc80015c4001e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebe9f5de20cc80015c40020"")","-22.2800004","-42.5325303","Rio de Janeiro","Brasil","Nova Friburgo",11,0
"ObjectId(""5ebe9f66e20cc80015c40021"")","3.157774","101.641338","Kuala Lumpur","Malaysia",,5,-0.05
"ObjectId(""5ebe9f71e20cc80015c40022"")","-22.2800004","-42.5325303","Rio de Janeiro","Brasil","Nova Friburgo",11,1
"ObjectId(""5ebe9fb9e20cc80015c40023"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0,0.5
"ObjectId(""5ebe9fc2e20cc80015c40024"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",1,0.425
"ObjectId(""5ebe9fd8e20cc80015c40025"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebea020e20cc80015c40026"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",407,0
"ObjectId(""5ebea02de20cc80015c40027"")","-23.681347","-46.62052","São Paulo","Brasil","Diadema",0,0
"ObjectId(""5ebea056e20cc80015c40028"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",1,0.5
"ObjectId(""5ebea082e20cc80015c4002a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",4,1
"ObjectId(""5ebea0a1e20cc80015c4002b"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0,0
"ObjectId(""5ebea0cae20cc80015c4002c"")","-22.9983546","-43.6388666","Rio de Janeiro","Brasil","Rio de Janeiro",1,0.13636363636363635
"ObjectId(""5ebea0d1e20cc80015c4002d"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",3,0
"ObjectId(""5ebea0e5e20cc80015c4002e"")","-15.7754462","-47.7970891","Distrito Federal","Brasil",,18,0.7
"ObjectId(""5ebea0fde20cc80015c40030"")","-1.6292632","-45.2368151","Maranhão","Brasil",,0,0
"ObjectId(""5ebea106e20cc80015c40031"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",6,0
"ObjectId(""5ebea132e20cc80015c40032"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0,0
"ObjectId(""5ebea139e20cc80015c40033"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0,0.22727272727272727
"ObjectId(""5ebea13fe20cc80015c40034"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0,-0.025000000000000022
"ObjectId(""5ebea14ee20cc80015c40035"")","-22.9343173","-43.1878165","Rio de Janeiro","Brasil","Rio de Janeiro",9,1
"ObjectId(""5ebea16ce20cc80015c40036"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,1
"ObjectId(""5ebea187e20cc80015c40038"")","-29.7205898","-53.76461138561854","Rio Grande do Sul","Brasil","Santa Maria",1,1
"ObjectId(""5ebea19ae20cc80015c40039"")","-22.783092","-43.4293599","Rio de Janeiro","Brasil","Mesquita",3,1
"ObjectId(""5ebea1a9e20cc80015c4003b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebea1b6e20cc80015c4003d"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1,0.13636363636363635
"ObjectId(""5ebea1cde20cc80015c4003e"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,2,0
"ObjectId(""5ebea215e20cc80015c4003f"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",1,0
"ObjectId(""5ebea22ae20cc80015c40041"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",8,-0.75
"ObjectId(""5ebea235e20cc80015c40042"")","53.8069892","10.1565516","Schleswig-Holstein","Deutschland","Itzstedt",21,1
"ObjectId(""5ebea23ce20cc80015c40043"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",10,0.5
"ObjectId(""5ebea269e20cc80015c40044"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",1,0
"ObjectId(""5ebea283e20cc80015c40045"")","-31.7544754","-52.2739665","Rio Grande do Sul","Brasil","Pelotas",2,1
"ObjectId(""5ebea295e20cc80015c40046"")","-23.681347","-46.62052","São Paulo","Brasil","Diadema",0,0
"ObjectId(""5ebea2a3e20cc80015c40047"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1,0.5
"ObjectId(""5ebea2cce20cc80015c40048"")","-2.127551","-44.60199","Maranhão","Brasil","Guimarães",2,1
"ObjectId(""5ebea2dbe20cc80015c4004a"")","-7.2246743","-35.8771292","Paraíba","Brasil","Campina Grande",0,-0.75
"ObjectId(""5ebea2e8e20cc80015c4004b"")","-2.127551","-44.60199","Maranhão","Brasil","Guimarães",2,0.8
"ObjectId(""5ebea2eee20cc80015c4004c"")","-1.6292632","-45.2368151","Maranhão","Brasil",,3,0
"ObjectId(""5ebea2fee20cc80015c4004d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebea311e20cc80015c4004e"")","-2.127551","-44.60199","Maranhão","Brasil","Guimarães",2,0.75
"ObjectId(""5ebea341e20cc80015c40051"")","-5.5269279","-47.478115","Maranhão","Brasil","Imperatriz",0,0.13636363636363635
"ObjectId(""5ebea347e20cc80015c40052"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0,0
"ObjectId(""5ebea34ee20cc80015c40053"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0,0.875
"ObjectId(""5ebea357e20cc80015c40054"")","-17.7431074","-48.6240339","Goiás","Brasil",,4,0.375
"ObjectId(""5ebea374e20cc80015c40055"")","-21.7609533","-43.3501129","Minas Gerais","Brasil","Juiz de Fora",135,0
"ObjectId(""5ebea379e20cc80015c40056"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0,0.078125
"ObjectId(""5ebea392e20cc80015c40057"")","-10.6743911","-37.3773519","Sergipe","Brasil",,2,0.24000000000000005
"ObjectId(""5ebea39ce20cc80015c40058"")","-22.3706166","-47.3927246","São Paulo","Brasil","Araras",7,1
"ObjectId(""5ebea3ace20cc80015c40059"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0,0
"ObjectId(""5ebea3c8e20cc80015c4005b"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",24,0
"ObjectId(""5ebea3d3e20cc80015c4005c"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0,0.36
"ObjectId(""5ebea3d8e20cc80015c4005d"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",2,-0.23333333333333328
"ObjectId(""5ebea3dee20cc80015c4005e"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",3,0
"ObjectId(""5ebea40be20cc80015c4005f"")","-30.0333968","-51.2117199","Rio Grande do Sul","Brasil","Porto Alegre",8,-0.16249999999999992
"ObjectId(""5ebea438e20cc80015c40060"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,0,0
"ObjectId(""5ebea442e20cc80015c40061"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",2,0.7
"ObjectId(""5ebea476e20cc80015c40063"")","-23.501667","-47.458056","São Paulo","Brasil","Sorocaba",26,-0.3333333333333333
"ObjectId(""5ebea4bde20cc80015c40064"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2,1
"ObjectId(""5ebea4d2e20cc80015c40065"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",13,0.6290178571428571
"ObjectId(""5ebea4e5e20cc80015c40067"")","-7.9986401","-34.8459552","Pernambuco","Brasil","Olinda",0,0.6
"ObjectId(""5ebea4f9e20cc80015c40069"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0,0.8
"ObjectId(""5ebea503e20cc80015c4006a"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",4,0
"ObjectId(""5ebea51ee20cc80015c4006b"")","-10.6743911","-37.3773519","Sergipe","Brasil",,0,0.22727272727272727
"ObjectId(""5ebea538e20cc80015c4006c"")","-7.9340069","-34.868407","Pernambuco","Brasil","Paulista",0,0
"ObjectId(""5ebea543e20cc80015c4006d"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0,-0.4666666666666667
"ObjectId(""5ebea551e20cc80015c4006e"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",3,0.4636363636363636
"ObjectId(""5ebea593e20cc80015c40070"")","-19.6940958","-43.9186521","Minas Gerais","Brasil","Vespasiano",0,0.5
"ObjectId(""5ebea5aee20cc80015c40071"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,2,0
"ObjectId(""5ebea5d4e20cc80015c40072"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",7,0
"ObjectId(""5ebea5fbe20cc80015c40073"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",68,0.25
"ObjectId(""5ebea621e20cc80015c40074"")","-19.9601244","-44.2020531","Minas Gerais","Brasil","Betim",1,0
"ObjectId(""5ebea642e20cc80015c40075"")","-22.8788135","-43.4485569","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebea66ce20cc80015c40077"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebea673e20cc80015c40078"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",218,0.59375
"ObjectId(""5ebea68ce20cc80015c40079"")","-22.9719642","-43.1843432","Rio de Janeiro","Brasil","Rio de Janeiro",11,0
"ObjectId(""5ebea691e20cc80015c4007a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2,0
"ObjectId(""5ebea6afe20cc80015c4007c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2,0.5625
"ObjectId(""5ebea6c8e20cc80015c4007d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2,0
"ObjectId(""5ebea6d2e20cc80015c4007e"")","-19.9601244","-44.2020531","Minas Gerais","Brasil","Betim",0,0
"ObjectId(""5ebea70ce20cc80015c40081"")","-26.3044898","-48.8486726","Santa Catarina","Brasil","Joinville",2,0
"ObjectId(""5ebea722e20cc80015c40082"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",5,0
"ObjectId(""5ebea781e20cc80015c40084"")","-23.3112878","-51.1595023","Paraná","Brasil","Londrina",1,0
"ObjectId(""5ebea7b1e20cc80015c40086"")","-15.13873795","-39.28203189135235","Bahia","Brasil",,1,0
"ObjectId(""5ebea7e0e20cc80015c40087"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.7
"ObjectId(""5ebea804e20cc80015c40088"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,8,-0.25
"ObjectId(""5ebea830e20cc80015c4008a"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",10,0
"ObjectId(""5ebea83de20cc80015c4008b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",93,-0.5
"ObjectId(""5ebea844e20cc80015c4008c"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",9,0
"ObjectId(""5ebea84fe20cc80015c4008d"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0,0
"ObjectId(""5ebea862e20cc80015c4008e"")","-3.2099341","-45.0002456","Maranhão","Brasil","Viana",3,0
"ObjectId(""5ebea86de20cc80015c4008f"")","42.9836747","-81.2496068","Ontario","Canada","London",0,0.5
"ObjectId(""5ebea885e20cc80015c40091"")","-7.1219366","-36.7246845","Paraíba","Brasil",,6,-0.05
"ObjectId(""5ebea8bfe20cc80015c40093"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",7,-0.1
"ObjectId(""5ebea8d7e20cc80015c40094"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0.25
"ObjectId(""5ebea900e20cc80015c40095"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0,0.22727272727272727
"ObjectId(""5ebea907e20cc80015c40096"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",1,0
"ObjectId(""5ebea90de20cc80015c40097"")","-10.6743911","-37.3773519","Sergipe","Brasil",,3,0
"ObjectId(""5ebea921e20cc80015c40098"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",3,0
"ObjectId(""5ebea937e20cc80015c40099"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0,0.2
"ObjectId(""5ebea964e20cc80015c4009a"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",9,0
"ObjectId(""5ebea974e20cc80015c4009c"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",9,0
"ObjectId(""5ebea97ae20cc80015c4009d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.5
"ObjectId(""5ebea988e20cc80015c4009e"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",33,0.3875
"ObjectId(""5ebea9bae20cc80015c4009f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebea9e2e20cc80015c400a0"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",6,1
"ObjectId(""5ebea9e9e20cc80015c400a1"")","-9.5104644","-35.79300921812715","Alagoas","Brasil",,5,-1
"ObjectId(""5ebea9f7e20cc80015c400a2"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",9,0
"ObjectId(""5ebeaa03e20cc80015c400a3"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0,0.4636363636363636
"ObjectId(""5ebeaa12e20cc80015c400a4"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,1
"ObjectId(""5ebeaa28e20cc80015c400a5"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0,0
"ObjectId(""5ebeaa39e20cc80015c400a6"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0,0
"ObjectId(""5ebeaa48e20cc80015c400a7"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.11666666666666667
"ObjectId(""5ebeaa4de20cc80015c400a8"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.25
"ObjectId(""5ebeaa57e20cc80015c400a9"")","-22.94803","-43.362903","Rio de Janeiro","Brasil","Rio de Janeiro",4,0.8
"ObjectId(""5ebeaa6ee20cc80015c400aa"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebeaa7be20cc80015c400ab"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,0
"ObjectId(""5ebeaadee20cc80015c400ac"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.25
"ObjectId(""5ebeab01e20cc80015c400ad"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",2,0.45499999999999996
"ObjectId(""5ebeab25e20cc80015c400af"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,0,0.5
"ObjectId(""5ebeab4ce20cc80015c400b1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.5
"ObjectId(""5ebeab54e20cc80015c400b2"")","-23.501667","-47.458056","São Paulo","Brasil","Sorocaba",13,1
"ObjectId(""5ebeab73e20cc80015c400b4"")","55.8339464","37.621803221637926","Москва","Россия",,9,0
"ObjectId(""5ebeab79e20cc80015c400b5"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,4,0
"ObjectId(""5ebeab81e20cc80015c400b6"")","-7.1219366","-36.7246845","Paraíba","Brasil",,0,0
"ObjectId(""5ebeab87e20cc80015c400b7"")","-22.9201334","-43.9437015","Rio de Janeiro","Brasil",,3,0
"ObjectId(""5ebeabc5e20cc80015c400b9"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0,0.7
"ObjectId(""5ebeabefe20cc80015c400ba"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,-0.75
"ObjectId(""5ebeabfce20cc80015c400bb"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",23,0
