"_id","lat","lng","state","country","city","p","a"
"ObjectId(""5ec286861a7839001ab7a0e6"")","-23.107788","-50.370407","Paraná","Brasil","Bandeirantes",1.95,-0.8
"ObjectId(""5ec286ae1a7839001ab7a0e7"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1.79,0.3111111111111111
"ObjectId(""5ec286d81a7839001ab7a0e8"")","-25.0891685","-50.1601812","Paraná","Brasil","Ponta Grossa",6.01,0.44166666666666665
"ObjectId(""5ec286f01a7839001ab7a0e9"")","-12.9196847","-38.367496","Bahia","Brasil","Salvador",2.05,0.3444444444444445
"ObjectId(""5ec287081a7839001ab7a0ea"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",11.69,0
"ObjectId(""5ec287341a7839001ab7a0eb"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",1.94,0
"ObjectId(""5ec2873a1a7839001ab7a0ec"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1.02,0
"ObjectId(""5ec287471a7839001ab7a0ed"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",10.02,0
"ObjectId(""5ec2874d1a7839001ab7a0ee"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",20.91,0
"ObjectId(""5ec2875f1a7839001ab7a0ef"")","-19.9601533","-43.9893018","Minas Gerais","Brasil","Belo Horizonte",1.64,0
"ObjectId(""5ec287791a7839001ab7a0f0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.62,0
"ObjectId(""5ec2879d1a7839001ab7a0f3"")","-31.7601509","-52.2729868","Rio Grande do Sul","Brasil","Pelotas",0.01,0
"ObjectId(""5ec287a71a7839001ab7a0f4"")","-22.7433969","-46.3735044","Minas Gerais","Brasil","Toledo",1.56,0.2857142857142857
"ObjectId(""5ec287c01a7839001ab7a0f7"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",1.32,0
"ObjectId(""5ec287cc1a7839001ab7a0f8"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2.3,0.3111111111111111
"ObjectId(""5ec288501a7839001ab7a0fe"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",6.25,0.6
"ObjectId(""5ec288da1a7839001ab7a102"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,21.65,0
"ObjectId(""5ec289151a7839001ab7a103"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",3.8,0
"ObjectId(""5ec2891d1a7839001ab7a104"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",5.51,-0.65
"ObjectId(""5ec289291a7839001ab7a105"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",15.58,0.3111111111111111
"ObjectId(""5ec289691a7839001ab7a106"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.66,-0.1
"ObjectId(""5ec2898a1a7839001ab7a107"")","-22.8753053","-43.4648805","Rio de Janeiro","Brasil","Rio de Janeiro",0.22,0.2
"ObjectId(""5ec289a21a7839001ab7a108"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.01,0.2
"ObjectId(""5ec289ac1a7839001ab7a109"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",35.62,-0.1
"ObjectId(""5ec289bc1a7839001ab7a10a"")","-21.7609533","-43.3501129","Minas Gerais","Brasil","Juiz de Fora",4.76,0
"ObjectId(""5ec289c21a7839001ab7a10b"")","-19.968056","-44.198333","Minas Gerais","Brasil","Betim",1.28,-0.09999999999999998
"ObjectId(""5ec289c81a7839001ab7a10c"")","-5.9514918","-35.9260284","Rio Grande do Norte","Brasil","Barcelona",84.29,0.3
"ObjectId(""5ec289d01a7839001ab7a10d"")","-6.803828","-35.077569","Paraíba","Brasil","Rio Tinto",0.95,0.2
"ObjectId(""5ec289e51a7839001ab7a10e"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",11.71,0
"ObjectId(""5ec28a021a7839001ab7a10f"")","-22.5269448","-41.944972","Rio de Janeiro","Brasil","Rio das Ostras",0.05,0.55
"ObjectId(""5ec28a1b1a7839001ab7a110"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",3.57,0.14285714285714285
"ObjectId(""5ec28a3d1a7839001ab7a111"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2.12,0.2
"ObjectId(""5ec28a7a1a7839001ab7a114"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",118.97,0
"ObjectId(""5ec28ab21a7839001ab7a116"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",5.11,0.03333333333333333
"ObjectId(""5ec28aba1a7839001ab7a117"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1658.9,0.17045454545454544
"ObjectId(""5ec28b041a7839001ab7a119"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,0.09,0
"ObjectId(""5ec28b151a7839001ab7a11a"")","-21.7558619","-41.3326895","Rio de Janeiro","Brasil","Campos dos Goytacazes",8.23,-0.3
"ObjectId(""5ec28b8b1a7839001ab7a11d"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",1.26,0
"ObjectId(""5ec28b951a7839001ab7a11e"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",23.35,0
"ObjectId(""5ec28ba11a7839001ab7a11f"")","-13.250571","-43.410754","Bahia","Brasil","Bom Jesus da Lapa",1.42,0.2
"ObjectId(""5ec28bc61a7839001ab7a120"")","-10.6743911","-37.3773519","Sergipe","Brasil",,4.01,0.75
"ObjectId(""5ec28bed1a7839001ab7a122"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",12.71,-0.7142857142857143
"ObjectId(""5ec28bfb1a7839001ab7a123"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.7,0
"ObjectId(""5ec28c021a7839001ab7a124"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.24,0
"ObjectId(""5ec28c181a7839001ab7a126"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",6.16,-0.025000000000000005
"ObjectId(""5ec28c1d1a7839001ab7a127"")","-8.657914","-36.329336","Pernambuco","Brasil","Lajedo",0.2,0
"ObjectId(""5ec28c4b1a7839001ab7a129"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",129.66,0
"ObjectId(""5ec28c581a7839001ab7a12a"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",198.97,0.3444444444444445
"ObjectId(""5ec28ccb1a7839001ab7a12d"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",9.91,0
"ObjectId(""5ec28ce81a7839001ab7a12e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.23,0.13636363636363635
"ObjectId(""5ec28cf51a7839001ab7a12f"")","-27.4309082","-49.50766544843479","Santa Catarina","Brasil",,11.06,0
"ObjectId(""5ec28d011a7839001ab7a130"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.84,0
"ObjectId(""5ec28d1c1a7839001ab7a131"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",29.03,
"ObjectId(""5ec28d271a7839001ab7a132"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",31.09,0
"ObjectId(""5ec28d361a7839001ab7a134"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",7.32,0.875
"ObjectId(""5ec28d571a7839001ab7a136"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0.2,0
"ObjectId(""5ec28d931a7839001ab7a138"")","-12.285251","-41.9294776","Bahia","Brasil",,10.85,0.625
"ObjectId(""5ec28da71a7839001ab7a139"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",11.64,0
"ObjectId(""5ec28de31a7839001ab7a13a"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",2.09,0.24318181818181817
"ObjectId(""5ec28de91a7839001ab7a13b"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0.58,0
"ObjectId(""5ec28dfa1a7839001ab7a13c"")","-10.8855129","-48.3716912","Tocantins","Brasil",,263.7,0
"ObjectId(""5ec28e021a7839001ab7a13d"")","-17.35442","-44.9186695","Minas Gerais","Brasil",,1.63,0
"ObjectId(""5ec28e121a7839001ab7a13e"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",1.41,0
"ObjectId(""5ec28e431a7839001ab7a13f"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",2.09,0.24318181818181817
"ObjectId(""5ec28e541a7839001ab7a140"")","-23.681347","-46.62052","São Paulo","Brasil","Diadema",0.31,0
"ObjectId(""5ec28eb01a7839001ab7a142"")","-19.5372264","-40.6264497","Espírito Santo","Brasil","Colatina",4.01,0.2
"ObjectId(""5ec28ebd1a7839001ab7a143"")","-1.6632409","31.4014928","Kagera","Tanzania",,25.15,0.2
"ObjectId(""5ec28ec61a7839001ab7a144"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",6.34,0.7875
"ObjectId(""5ec28ee61a7839001ab7a146"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",445.1,0.5583333333333333
"ObjectId(""5ec28efc1a7839001ab7a147"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",12.83,0
"ObjectId(""5ec28f011a7839001ab7a148"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",158.23,0
"ObjectId(""5ec28f0a1a7839001ab7a149"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",33.02,1
"ObjectId(""5ec28f1c1a7839001ab7a14a"")","-20.8569556","-52.4130912","Mato Grosso do Sul","Brasil",,99.82,0
"ObjectId(""5ec2901d1a7839001ab7a14f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.71,0
"ObjectId(""5ec290a51a7839001ab7a153"")","-20.8569556","-52.4130912","Mato Grosso do Sul","Brasil",,99.82,0.7
"ObjectId(""5ec290b61a7839001ab7a154"")","-27.432006100000002","-49.50463205267402","Santa Catarina","Brasil",,4.42,1
"ObjectId(""5ec290bd1a7839001ab7a155"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1.46,0
"ObjectId(""5ec290ed1a7839001ab7a156"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",110.64,0
"ObjectId(""5ec291051a7839001ab7a158"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",10.28,0.2
"ObjectId(""5ec291361a7839001ab7a15b"")","-2.8992823","-79.0216101","Azuay","Ecuador","Cuenca",10.7,
"ObjectId(""5ec2914c1a7839001ab7a15d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",57.85,0.4375
"ObjectId(""5ec2916d1a7839001ab7a15e"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",13.5,0
"ObjectId(""5ec2923f1a7839001ab7a160"")","-25.4423273","-49.0604473","Paraná","Brasil","Piraquara",4.1,0.2
"ObjectId(""5ec2927f1a7839001ab7a163"")","-23.545526549999998","-46.47419035964862","São Paulo","Brasil","São Paulo",1333,0
"ObjectId(""5ec292961a7839001ab7a164"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,125.44,0
"ObjectId(""5ec293071a7839001ab7a166"")","-16.63388855","-49.21589667985582","Goiás","Brasil","Goiânia",15.33,0.13636363636363635
"ObjectId(""5ec293201a7839001ab7a168"")","-21.53031185","-51.6268714125","São Paulo","Brasil",,0.24,0
"ObjectId(""5ec293571a7839001ab7a169"")","-1.2927031","-47.9223903","Pará","Brasil","Castanhal",2.63,0.5166666666666667
"ObjectId(""5ec2935f1a7839001ab7a16a"")","-1.6292632","-45.2368151","Maranhão","Brasil",,1.13,0
"ObjectId(""5ec293701a7839001ab7a16b"")","-12.2578934","-38.9598047","Bahia","Brasil","Feira de Santana",6.44,0
"ObjectId(""5ec293941a7839001ab7a16c"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",70.15,0
"ObjectId(""5ec293ea1a7839001ab7a16f"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",26.55,-0.03333333333333333
"ObjectId(""5ec293fa1a7839001ab7a170"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",89.49,0
"ObjectId(""5ec294681a7839001ab7a172"")","-5.3264703","-39.7156073","Ceará","Brasil",,107.99,0.13636363636363635
"ObjectId(""5ec294881a7839001ab7a174"")","-8.063751","-34.9038034","Pernambuco","Brasil","Recife",18.05,-0.6
"ObjectId(""5ec295311a7839001ab7a178"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0.16,0
"ObjectId(""5ec295441a7839001ab7a179"")","-22.8759888","-43.0262215","Rio de Janeiro","Brasil","São Gonçalo",0.45,0
"ObjectId(""5ec2955c1a7839001ab7a17a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec295641a7839001ab7a17b"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",162.86,
"ObjectId(""5ec295771a7839001ab7a17c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3.11,0
"ObjectId(""5ec295a31a7839001ab7a17d"")","-12.285251","-41.9294776","Bahia","Brasil",,38.65,0.3444444444444445
"ObjectId(""5ec295dc1a7839001ab7a17e"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0.14,0
"ObjectId(""5ec2960b1a7839001ab7a17f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.35,
"ObjectId(""5ec296161a7839001ab7a181"")","-21.2254524","-43.7735087","Minas Gerais","Brasil","Barbacena",21.58,0.625
"ObjectId(""5ec296591a7839001ab7a184"")","-31.6296698","-71.1589807","Región de Coquimbo","Chile","Illapel",0.33,0
"ObjectId(""5ec296b61a7839001ab7a186"")","-22.9009004","-43.2798825","Rio de Janeiro","Brasil","Rio de Janeiro",0.18,0.7
"ObjectId(""5ec296ee1a7839001ab7a189"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.12,0.06818181818181818
"ObjectId(""5ec297081a7839001ab7a18a"")","-18.8941408","-48.2622678","Minas Gerais","Brasil","Uberlândia",4.7,0
"ObjectId(""5ec297401a7839001ab7a18b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec297741a7839001ab7a18c"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",41,0.4
"ObjectId(""5ec297791a7839001ab7a18d"")","-21.7609533","-43.3501129","Minas Gerais","Brasil","Juiz de Fora",0.43,0.2
"ObjectId(""5ec2977f1a7839001ab7a18e"")","-9.6611661","-36.6502426","Alagoas","Brasil",,11.77,0
"ObjectId(""5ec297991a7839001ab7a190"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0.76,0
"ObjectId(""5ec2979e1a7839001ab7a191"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",7.83,0
"ObjectId(""5ec297bf1a7839001ab7a192"")","-29.9216045","-51.1799525","Rio Grande do Sul","Brasil","Canoas",1.93,0.2
"ObjectId(""5ec297f71a7839001ab7a193"")","-7.9986401","-34.8459552","Pernambuco","Brasil","Olinda",8.81,0
"ObjectId(""5ec2981d1a7839001ab7a194"")","-22.5269448","-41.944972","Rio de Janeiro","Brasil","Rio das Ostras",8.04,0
"ObjectId(""5ec298331a7839001ab7a196"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",3.72,0.13333333333333333
"ObjectId(""5ec298431a7839001ab7a197"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",3.72,0
"ObjectId(""5ec298791a7839001ab7a198"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.45,0
"ObjectId(""5ec298a41a7839001ab7a199"")","-21.7609533","-43.3501129","Minas Gerais","Brasil","Juiz de Fora",0.84,0
"ObjectId(""5ec298a91a7839001ab7a19a"")","-19.9601533","-43.9893018","Minas Gerais","Brasil","Belo Horizonte",3.36,0
"ObjectId(""5ec298b81a7839001ab7a19b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",5.83,0.9375
"ObjectId(""5ec298d71a7839001ab7a19c"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0.25,0
"ObjectId(""5ec298eb1a7839001ab7a19d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec2991b1a7839001ab7a19e"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",42.8,0
"ObjectId(""5ec299371a7839001ab7a19f"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",2.12,0.25
"ObjectId(""5ec299661a7839001ab7a1a0"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",41.93,0.13636363636363635
"ObjectId(""5ec2996c1a7839001ab7a1a1"")","-21.7609533","-43.3501129","Minas Gerais","Brasil","Juiz de Fora",1.82,0
"ObjectId(""5ec2999c1a7839001ab7a1a2"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",9.25,-0.5
"ObjectId(""5ec299b01a7839001ab7a1a4"")","-8.7494525","-63.8735438","Rondônia","Brasil","Porto Velho",2.49,0.5921266233766234
"ObjectId(""5ec299c21a7839001ab7a1a5"")","-19.9601533","-43.9893018","Minas Gerais","Brasil","Belo Horizonte",3.98,0.2
"ObjectId(""5ec299c91a7839001ab7a1a6"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0.11,0
"ObjectId(""5ec299ce1a7839001ab7a1a7"")","-25.8806192","-48.5750905","Paraná","Brasil","Guaratuba",4.14,0
"ObjectId(""5ec29a1c1a7839001ab7a1a9"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0.33,0
"ObjectId(""5ec29a221a7839001ab7a1aa"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec29a2c1a7839001ab7a1ab"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0.89,0
"ObjectId(""5ec29a331a7839001ab7a1ac"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,1223.97,0.1
"ObjectId(""5ec29a631a7839001ab7a1ad"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.73,0
"ObjectId(""5ec29a761a7839001ab7a1ae"")","-15.7754462","-47.7970891","Distrito Federal","Brasil",,2.33,0.2
"ObjectId(""5ec29aa11a7839001ab7a1b0"")","-29.9493353","-51.0898927","Rio Grande do Sul","Brasil","Cachoeirinha",16.59,0
"ObjectId(""5ec29ad81a7839001ab7a1b1"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,20.87,0
"ObjectId(""5ec29ade1a7839001ab7a1b2"")","-22.7392463","-47.3306032","São Paulo","Brasil","Americana",0.19,0
"ObjectId(""5ec29ae41a7839001ab7a1b3"")","-26.3044898","-48.8486726","Santa Catarina","Brasil","Joinville",1.48,0
"ObjectId(""5ec29b061a7839001ab7a1b4"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",5.3,0
"ObjectId(""5ec29b0f1a7839001ab7a1b5"")","-23.4430602","-46.524459","São Paulo","Brasil","Guarulhos",0.31,0
"ObjectId(""5ec29b151a7839001ab7a1b6"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec29b1c1a7839001ab7a1b7"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",4.85,0
"ObjectId(""5ec29b321a7839001ab7a1b8"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0.77,0
"ObjectId(""5ec29b461a7839001ab7a1ba"")","-5.3264703","-39.7156073","Ceará","Brasil",,18.72,0
"ObjectId(""5ec29b7b1a7839001ab7a1bc"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.32,0.03333333333333333
"ObjectId(""5ec29b9a1a7839001ab7a1be"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec29ba71a7839001ab7a1bf"")","-22.783092","-43.4293599","Rio de Janeiro","Brasil","Mesquita",18.02,0
"ObjectId(""5ec29bd41a7839001ab7a1c0"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",9.62,-0.2375
"ObjectId(""5ec29bda1a7839001ab7a1c1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec29bf31a7839001ab7a1c2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",15.75,0
"ObjectId(""5ec29c1e1a7839001ab7a1c3"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",3.43,0
"ObjectId(""5ec29c4d1a7839001ab7a1c4"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",8.81,0.2
