"_id","lat","lng","state","country","city","p"
"ObjectId(""5ebd6ec5c7b01f00197ab722"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd6ed4c7b01f00197ab723"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",1
"ObjectId(""5ebd6efbc7b01f00197ab724"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",1
"ObjectId(""5ebd6f03c7b01f00197ab725"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd6f1ec7b01f00197ab727"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",4
"ObjectId(""5ebd6f32c7b01f00197ab729"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",24
"ObjectId(""5ebd6f50c7b01f00197ab72b"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0
"ObjectId(""5ebd6f5fc7b01f00197ab72d"")","-20.2401082","-56.3844728","Mato Grosso do Sul","Brasil","Miranda",0
"ObjectId(""5ebd6f65c7b01f00197ab72e"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd6f6bc7b01f00197ab72f"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd6f8cc7b01f00197ab732"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0
"ObjectId(""5ebd6fa2c7b01f00197ab733"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd6fa7c7b01f00197ab734"")","-26.9307306","-48.9566824","Santa Catarina","Brasil","Gaspar",0
"ObjectId(""5ebd6fc2c7b01f00197ab735"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd6fcdc7b01f00197ab736"")","-22.5225497","-44.1040128","Rio de Janeiro","Brasil","Volta Redonda",0
"ObjectId(""5ebd704cc7b01f00197ab737"")","-23.0070825","-43.3146881","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd7055c7b01f00197ab738"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0
"ObjectId(""5ebd708bc7b01f00197ab739"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",1
"ObjectId(""5ebd70dac7b01f00197ab73b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd70e0c7b01f00197ab73c"")","-22.8886093","-43.3657758","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd70ebc7b01f00197ab73d"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd711fc7b01f00197ab73e"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebd7146c7b01f00197ab740"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0
"ObjectId(""5ebd71f5c7b01f00197ab742"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0
"ObjectId(""5ebd727fc7b01f00197ab745"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd729ac7b01f00197ab747"")","-21.7558619","-41.3326895","Rio de Janeiro","Brasil","Campos dos Goytacazes",0
"ObjectId(""5ebd72a6c7b01f00197ab748"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd72cec7b01f00197ab749"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebd72f4c7b01f00197ab74b"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",7
"ObjectId(""5ebd72fac7b01f00197ab74c"")","-12.285251","-41.9294776","Bahia","Brasil",,1
"ObjectId(""5ebd7340c7b01f00197ab74e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7385c7b01f00197ab750"")","-25.5562","-54.6009678","Alto Paraná","Paraguay",,0
"ObjectId(""5ebd73d3c7b01f00197ab752"")","-23.4855114","-46.8563215","São Paulo","Brasil","Barueri",5
"ObjectId(""5ebd73e4c7b01f00197ab753"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7403c7b01f00197ab754"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7433c7b01f00197ab755"")","-24.2839929","-53.8405463","Paraná","Brasil","Palotina",2
"ObjectId(""5ebd745cc7b01f00197ab756"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",44
"ObjectId(""5ebd746cc7b01f00197ab757"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd748ac7b01f00197ab759"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd74a1c7b01f00197ab75a"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,1
"ObjectId(""5ebd74c3c7b01f00197ab75b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd74eec7b01f00197ab75c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7511c7b01f00197ab75d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd751bc7b01f00197ab75e"")","-22.9805186","-43.2246621","Rio de Janeiro","Brasil","Rio de Janeiro",2
"ObjectId(""5ebd7521c7b01f00197ab75f"")","-23.4855114","-46.8563215","São Paulo","Brasil","Barueri",5
"ObjectId(""5ebd753bc7b01f00197ab760"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebd7556c7b01f00197ab761"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7594c7b01f00197ab762"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",182
"ObjectId(""5ebd75cac7b01f00197ab764"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebd75d7c7b01f00197ab765"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd75f4c7b01f00197ab768"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0
"ObjectId(""5ebd7600c7b01f00197ab769"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0
"ObjectId(""5ebd7616c7b01f00197ab76a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd761dc7b01f00197ab76b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",7
"ObjectId(""5ebd764dc7b01f00197ab76c"")","-22.2343858","-45.9327241","Minas Gerais","Brasil","Pouso Alegre",0
"ObjectId(""5ebd76bfc7b01f00197ab771"")","-20.949077","-48.479083","São Paulo","Brasil","Bebedouro",5
"ObjectId(""5ebd76c6c7b01f00197ab772"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd76d1c7b01f00197ab773"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,0
"ObjectId(""5ebd76e0c7b01f00197ab774"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1
"ObjectId(""5ebd770cc7b01f00197ab775"")","-12.2115009","-55.5716547","Mato Grosso","Brasil",,0
"ObjectId(""5ebd7713c7b01f00197ab776"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0
"ObjectId(""5ebd775dc7b01f00197ab779"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebd7767c7b01f00197ab77a"")","-6.8897849","-38.5570389","Paraíba","Brasil","Cajazeiras",0
"ObjectId(""5ebd7777c7b01f00197ab77b"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",1
"ObjectId(""5ebd7792c7b01f00197ab77d"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0
"ObjectId(""5ebd7799c7b01f00197ab77e"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd779fc7b01f00197ab77f"")","-23.0070825","-43.3146881","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd77bdc7b01f00197ab780"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd77c8c7b01f00197ab781"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd77dbc7b01f00197ab782"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd77e2c7b01f00197ab783"")","-23.5112184","-46.8764612","São Paulo","Brasil","Barueri",0
"ObjectId(""5ebd77fbc7b01f00197ab784"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd7805c7b01f00197ab785"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd780ac7b01f00197ab786"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7815c7b01f00197ab787"")","-15.7754462","-47.7970891","Distrito Federal","Brasil",,0
"ObjectId(""5ebd781bc7b01f00197ab788"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",0
"ObjectId(""5ebd7822c7b01f00197ab789"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd7831c7b01f00197ab78a"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,2
"ObjectId(""5ebd785cc7b01f00197ab78d"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd7862c7b01f00197ab78e"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",4
"ObjectId(""5ebd7874c7b01f00197ab78f"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd788fc7b01f00197ab792"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd7896c7b01f00197ab793"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd789ec7b01f00197ab794"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd78abc7b01f00197ab795"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",26
"ObjectId(""5ebd78b9c7b01f00197ab796"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd78cec7b01f00197ab797"")","-20.3297293","-40.2920284","Espírito Santo","Brasil","Vila Velha",0
"ObjectId(""5ebd78eec7b01f00197ab798"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd78f6c7b01f00197ab799"")","46.9599823","22.0541733",,"România",,18
"ObjectId(""5ebd7907c7b01f00197ab79a"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebd792fc7b01f00197ab79b"")","-31.7591023","-52.271635","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebd7937c7b01f00197ab79c"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",8
"ObjectId(""5ebd7947c7b01f00197ab79d"")","-3.499329","-39.583571","Ceará","Brasil","Itapipoca",0
"ObjectId(""5ebd795fc7b01f00197ab79f"")","-29.1684796","-51.1793861","Rio Grande do Sul","Brasil","Caxias do Sul",0
"ObjectId(""5ebd796fc7b01f00197ab7a0"")","-23.031448","-45.5612792","São Paulo","Brasil","Taubaté",0
"ObjectId(""5ebd7990c7b01f00197ab7a1"")","-31.7699736","-52.3410161","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebd79a6c7b01f00197ab7a2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd79aec7b01f00197ab7a3"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd79cdc7b01f00197ab7a4"")","-9.9765362","-67.8220778","Acre","Brasil","Rio Branco",1
"ObjectId(""5ebd79dcc7b01f00197ab7a5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd79e5c7b01f00197ab7a6"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd79fec7b01f00197ab7a7"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7a13c7b01f00197ab7a8"")","-21.9549806","-49.0232348","São Paulo","Brasil",,0
"ObjectId(""5ebd7a1cc7b01f00197ab7a9"")","-27.433386300000002","-49.50436367851978","Santa Catarina","Brasil",,0
"ObjectId(""5ebd7a86c7b01f00197ab7ac"")","-1.6292632","-45.2368151","Maranhão","Brasil",,4
"ObjectId(""5ebd7aa3c7b01f00197ab7ad"")","-22.2343858","-45.9327241","Minas Gerais","Brasil","Pouso Alegre",0
"ObjectId(""5ebd7b05c7b01f00197ab7b0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7b15c7b01f00197ab7b1"")","-3.499329","-39.583571","Ceará","Brasil","Itapipoca",0
"ObjectId(""5ebd7b4bc7b01f00197ab7b2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd7b54c7b01f00197ab7b3"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0
"ObjectId(""5ebd7b5ec7b01f00197ab7b4"")","-23.1177393","-46.5547861","São Paulo","Brasil","Atibaia",0
"ObjectId(""5ebd7b65c7b01f00197ab7b5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",237
"ObjectId(""5ebd7b87c7b01f00197ab7b7"")","-23.1177393","-46.5547861","São Paulo","Brasil","Atibaia",1
"ObjectId(""5ebd7ba2c7b01f00197ab7ba"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0
"ObjectId(""5ebd7bbcc7b01f00197ab7bb"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0
"ObjectId(""5ebd7bcac7b01f00197ab7bc"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,2
"ObjectId(""5ebd7c40c7b01f00197ab7be"")","-3.499329","-39.583571","Ceará","Brasil","Itapipoca",0
"ObjectId(""5ebd7c51c7b01f00197ab7bf"")","-3.8922967","-38.6835427","Ceará","Brasil","Maranguape",0
"ObjectId(""5ebd7c95c7b01f00197ab7c0"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0
"ObjectId(""5ebd7ca8c7b01f00197ab7c1"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0
"ObjectId(""5ebd7ccfc7b01f00197ab7c2"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd7ce9c7b01f00197ab7c3"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7cf5c7b01f00197ab7c5"")","-19.9466574","-43.956363175401165","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebd7d12c7b01f00197ab7c7"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,0
"ObjectId(""5ebd7d18c7b01f00197ab7c8"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd7d56c7b01f00197ab7c9"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7d7dc7b01f00197ab7cb"")","-5.5269279","-47.478115","Maranhão","Brasil","Imperatriz",0
"ObjectId(""5ebd7daac7b01f00197ab7cc"")","-19.9466574","-43.956363175401165","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebd7db3c7b01f00197ab7cd"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebd7df4c7b01f00197ab7d1"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd7e5ac7b01f00197ab7d5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7e98c7b01f00197ab7d6"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0
"ObjectId(""5ebd7eb7c7b01f00197ab7d7"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",4
"ObjectId(""5ebd7ec8c7b01f00197ab7d8"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",0
"ObjectId(""5ebd7ed6c7b01f00197ab7d9"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1
"ObjectId(""5ebd7eebc7b01f00197ab7da"")","-1.374035","-48.4016623","Pará","Brasil","Ananindeua",2
"ObjectId(""5ebd7ef5c7b01f00197ab7db"")","-19.870314999999998","-44.00024506733823","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebd7f5fc7b01f00197ab7df"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2
"ObjectId(""5ebd7fa2c7b01f00197ab7e0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd7fadc7b01f00197ab7e1"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",2
"ObjectId(""5ebd7fbec7b01f00197ab7e2"")","-12.285251","-41.9294776","Bahia","Brasil",,0
"ObjectId(""5ebd7ff9c7b01f00197ab7e4"")","-7.2246743","-35.8771292","Paraíba","Brasil","Campina Grande",0
"ObjectId(""5ebd8038c7b01f00197ab7e5"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd807ec7b01f00197ab7e6"")","-7.9986401","-34.8459552","Pernambuco","Brasil","Olinda",0
"ObjectId(""5ebd80e4c7b01f00197ab7e8"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd8109c7b01f00197ab7ea"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd8150c7b01f00197ab7eb"")","-20.825920099999998","-49.38080177118471","São Paulo","Brasil","São José do Rio Preto",0
"ObjectId(""5ebd8156c7b01f00197ab7ec"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",0
"ObjectId(""5ebd8197c7b01f00197ab7ee"")","-4.131182","-41.7824969","Piauí","Brasil","Brasileira",1
"ObjectId(""5ebd81b3c7b01f00197ab7ef"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebd81c3c7b01f00197ab7f0"")","-4.131182","-41.7824969","Piauí","Brasil","Brasileira",1
"ObjectId(""5ebd821cc7b01f00197ab7f3"")","-4.131182","-41.7824969","Piauí","Brasil","Brasileira",1
"ObjectId(""5ebd8221c7b01f00197ab7f4"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",0
"ObjectId(""5ebd8245c7b01f00197ab7f5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8259c7b01f00197ab7f7"")","-4.131182","-41.7824969","Piauí","Brasil","Brasileira",1
"ObjectId(""5ebd82a3c7b01f00197ab7f8"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd82acc7b01f00197ab7f9"")","-12.285251","-41.9294776","Bahia","Brasil",,0
"ObjectId(""5ebd82c5c7b01f00197ab7fa"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd82cac7b01f00197ab7fb"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd82d5c7b01f00197ab7fc"")","-21.9549806","-49.0232348","São Paulo","Brasil",,1
"ObjectId(""5ebd830dc7b01f00197ab7fe"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8318c7b01f00197ab7ff"")","-31.7699736","-52.3410161","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebd8338c7b01f00197ab800"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",16
"ObjectId(""5ebd833dc7b01f00197ab801"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebd83ebc7b01f00197ab806"")","-23.5730837","-46.5603971","São Paulo","Brasil","São Paulo",0
"ObjectId(""5ebd8401c7b01f00197ab808"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd846fc7b01f00197ab809"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",2
"ObjectId(""5ebd8477c7b01f00197ab80a"")","-20.4640173","-54.6162947","Mato Grosso do Sul","Brasil","Campo Grande",1
"ObjectId(""5ebd84ccc7b01f00197ab80b"")","-20.896505","-51.3742765","São Paulo","Brasil","Andradina",0
"ObjectId(""5ebd8541c7b01f00197ab80f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8547c7b01f00197ab810"")","-21.9527","-51.413956","São Paulo","Brasil","Alfredo Marcondes",0
"ObjectId(""5ebd8578c7b01f00197ab811"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",2
"ObjectId(""5ebd8584c7b01f00197ab812"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",4
"ObjectId(""5ebd858bc7b01f00197ab813"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd85b3c7b01f00197ab815"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,10
"ObjectId(""5ebd85bcc7b01f00197ab816"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd85e7c7b01f00197ab819"")","-22.8804369","-42.0189227","Rio de Janeiro","Brasil","Cabo Frio",3
"ObjectId(""5ebd8626c7b01f00197ab81b"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",2
"ObjectId(""5ebd8649c7b01f00197ab81c"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0
"ObjectId(""5ebd8655c7b01f00197ab81d"")","-10.6019733","-67.7842232","Acre","Brasil",,1
"ObjectId(""5ebd8668c7b01f00197ab81e"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebd86b6c7b01f00197ab820"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8726c7b01f00197ab822"")","-16.7273538","-43.8717676","Minas Gerais","Brasil","Montes Claros",0
"ObjectId(""5ebd8741c7b01f00197ab824"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebd874cc7b01f00197ab825"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd875dc7b01f00197ab826"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd878fc7b01f00197ab828"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd879cc7b01f00197ab829"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",6661
"ObjectId(""5ebd87acc7b01f00197ab82a"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebd87bac7b01f00197ab82b"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0
"ObjectId(""5ebd87cac7b01f00197ab82c"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebd87e7c7b01f00197ab82d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8818c7b01f00197ab82e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2
"ObjectId(""5ebd881fc7b01f00197ab82f"")","-22.8381127","-43.2764454","Rio de Janeiro","Brasil","Rio de Janeiro",11
"ObjectId(""5ebd882bc7b01f00197ab830"")","-23.501667","-47.458056","São Paulo","Brasil","Sorocaba",1
"ObjectId(""5ebd88a4c7b01f00197ab832"")","-9.9765362","-67.8220778","Acre","Brasil","Rio Branco",0
"ObjectId(""5ebd88b8c7b01f00197ab833"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",3
"ObjectId(""5ebd88bec7b01f00197ab834"")","-3.9228792","-40.8890296","Ceará","Brasil","Ibiapina",0
"ObjectId(""5ebd88d8c7b01f00197ab835"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0
"ObjectId(""5ebd88f9c7b01f00197ab836"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0
"ObjectId(""5ebd890fc7b01f00197ab837"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0
"ObjectId(""5ebd8939c7b01f00197ab839"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebd893fc7b01f00197ab83a"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",2
"ObjectId(""5ebd8969c7b01f00197ab83b"")","-22.7667284","-43.4033603","Rio de Janeiro","Brasil","Belford Roxo",0
"ObjectId(""5ebd897dc7b01f00197ab83c"")","-22.9340165","-45.462938","São Paulo","Brasil","Pindamonhangaba",0
"ObjectId(""5ebd8989c7b01f00197ab83d"")","-22.8381127","-43.2764454","Rio de Janeiro","Brasil","Rio de Janeiro",11
"ObjectId(""5ebd89a4c7b01f00197ab83e"")","-22.7667284","-43.4033603","Rio de Janeiro","Brasil","Belford Roxo",0
"ObjectId(""5ebd89cfc7b01f00197ab840"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebd8a11c7b01f00197ab843"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",1
"ObjectId(""5ebd8a2dc7b01f00197ab844"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",3
"ObjectId(""5ebd8a53c7b01f00197ab845"")","-18.2440862","-43.6006487","Minas Gerais","Brasil","Diamantina",1
"ObjectId(""5ebd8a61c7b01f00197ab846"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd8a70c7b01f00197ab847"")","-25.5562","-54.6009678","Alto Paraná","Paraguay",,0
"ObjectId(""5ebd8a9dc7b01f00197ab848"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2
"ObjectId(""5ebd8abfc7b01f00197ab849"")","-23.51108955","-46.18400568768247","São Paulo","Brasil","Mogi das Cruzes",0
"ObjectId(""5ebd8ad1c7b01f00197ab84b"")","-9.639778549999999","-35.7351127630036","Alagoas","Brasil","Maceió",0
"ObjectId(""5ebd8af8c7b01f00197ab84c"")","-9.639778549999999","-35.7351127630036","Alagoas","Brasil","Maceió",0
"ObjectId(""5ebd8b0ac7b01f00197ab84d"")","-9.639778549999999","-35.7351127630036","Alagoas","Brasil","Maceió",0
"ObjectId(""5ebd8b41c7b01f00197ab851"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",6
