"_id","lat","lng","state","country","city","p","a"
"ObjectId(""5ec67a7871fc1b0016e43683"")","-1.374035","-48.4016623","Pará","Brasil","Ananindeua",20.22,0
"ObjectId(""5ec67b0371fc1b0016e43685"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",41.73,0.47500000000000003
"ObjectId(""5ec67ba571fc1b0016e43689"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec67bd371fc1b0016e4368b"")","-18.0710561","-44.9843949","Minas Gerais","Brasil",,0.34,0
"ObjectId(""5ec67bda71fc1b0016e4368c"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",78.77,0
"ObjectId(""5ec67be871fc1b0016e4368d"")","-20.263202","-40.416549","Espírito Santo","Brasil","Cariacica",7.53,0
"ObjectId(""5ec67bf171fc1b0016e4368e"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",6.88,0.875
"ObjectId(""5ec67c3471fc1b0016e4368f"")","-1.6292632","-45.2368151","Maranhão","Brasil",,0.02,0.175
"ObjectId(""5ec67c6d71fc1b0016e43691"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",46.13,0.7
"ObjectId(""5ec67c7871fc1b0016e43692"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0.03,0.875
"ObjectId(""5ec67c8771fc1b0016e43693"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0.86,-0.25745738636363635
"ObjectId(""5ec67cb971fc1b0016e43695"")","38.8949855","-77.0365708","District of Columbia","United States of America","Washington",55.18,0
"ObjectId(""5ec67d0171fc1b0016e43697"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",116.79,0
"ObjectId(""5ec67d1d71fc1b0016e43698"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0.6,0.875
"ObjectId(""5ec67d2a71fc1b0016e43699"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",19.04,0
"ObjectId(""5ec67d3571fc1b0016e4369a"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",3.57,1
"ObjectId(""5ec67d4871fc1b0016e4369b"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",3.89,0
"ObjectId(""5ec67d6271fc1b0016e4369c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",445.6,0.1
"ObjectId(""5ec67d8871fc1b0016e4369d"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",867.24,-0.05
"ObjectId(""5ec67d9671fc1b0016e4369e"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",116.79,0.04999999999999999
"ObjectId(""5ec67dc471fc1b0016e4369f"")","-27.4309082","-49.50766544843479","Santa Catarina","Brasil",,8.84,0
"ObjectId(""5ec67dcb71fc1b0016e436a0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.36,0.13636363636363635
"ObjectId(""5ec67e4071fc1b0016e436a2"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec67e4e71fc1b0016e436a3"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",7.16,0.5
"ObjectId(""5ec67e5b71fc1b0016e436a4"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.33,0.625
"ObjectId(""5ec67e6871fc1b0016e436a5"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",29.43,-0.6999999999999998
"ObjectId(""5ec67e7f71fc1b0016e436a6"")","-29.6905705","-51.1429035","Rio Grande do Sul","Brasil","Novo Hamburgo",29,0.625
"ObjectId(""5ec67e8b71fc1b0016e436a7"")","-22.8804369","-42.0189227","Rio de Janeiro","Brasil","Cabo Frio",4.72,0
"ObjectId(""5ec67eaa71fc1b0016e436a8"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",12.05,0.13636363636363635
"ObjectId(""5ec67f0e71fc1b0016e436a9"")","-22.9340165","-45.462938","São Paulo","Brasil","Pindamonhangaba",0.07,0
"ObjectId(""5ec67f3171fc1b0016e436aa"")","-23.4430602","-46.524459","São Paulo","Brasil","Guarulhos",2.1,0
"ObjectId(""5ec67f4371fc1b0016e436ab"")","-22.5394843","-44.1735129","Rio de Janeiro","Brasil","Barra Mansa",81.98,0
"ObjectId(""5ec67f7071fc1b0016e436ac"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec67f9a71fc1b0016e436ae"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.31,0.42857142857142855
"ObjectId(""5ec6800c71fc1b0016e436af"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.46,0
"ObjectId(""5ec6801f71fc1b0016e436b0"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0.59,0
"ObjectId(""5ec6802871fc1b0016e436b1"")","-8.4116316","-37.5919699","Pernambuco","Brasil",,2.65,0.25
"ObjectId(""5ec6804c71fc1b0016e436b2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",8.13,0
"ObjectId(""5ec6806971fc1b0016e436b3"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6808171fc1b0016e436b5"")","-2.8984245","-79.0227412","Azuay","Ecuador","Cuenca",10.67,-0.1
"ObjectId(""5ec6809f71fc1b0016e436b6"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",1.11,0.875
"ObjectId(""5ec680ea71fc1b0016e436b8"")","-22.490859","-48.558349","São Paulo","Brasil","Barra Bonita",1.2,0
"ObjectId(""5ec680f871fc1b0016e436b9"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",171.57,0
"ObjectId(""5ec6815771fc1b0016e436bb"")","-7.2153453","-39.3153336","Ceará","Brasil","Juazeiro do Norte",0.27,-0.09999999999999999
"ObjectId(""5ec6817871fc1b0016e436bc"")","-23.501667","-47.458056","São Paulo","Brasil","Sorocaba",1.36,0.26666666666666666
"ObjectId(""5ec6818571fc1b0016e436bd"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6820a71fc1b0016e436be"")","-7.2153453","-39.3153336","Ceará","Brasil","Juazeiro do Norte",0.27,-0.09999999999999999
"ObjectId(""5ec6821b71fc1b0016e436bf"")","-23.5383214","-46.6391624","São Paulo","Brasil","São Paulo",10.07,0.3666666666666667
"ObjectId(""5ec6826c71fc1b0016e436c0"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6827571fc1b0016e436c1"")","-20.892867","-47.592149","São Paulo","Brasil","Batatais",0.1,0
"ObjectId(""5ec6828371fc1b0016e436c2"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",3.59,0.4464285714285714
"ObjectId(""5ec6829771fc1b0016e436c3"")","-12.285251","-41.9294776","Bahia","Brasil",,0.25,0.875
"ObjectId(""5ec682a871fc1b0016e436c4"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec682f371fc1b0016e436c6"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0.41,0.9099999999999999
"ObjectId(""5ec6832671fc1b0016e436c7"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",7.14,0.875
"ObjectId(""5ec6833d71fc1b0016e436c8"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",445.61,0.033333333333333326
"ObjectId(""5ec6835b71fc1b0016e436ca"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6838f71fc1b0016e436cd"")","-22.3218102","-49.0705863","São Paulo","Brasil","Bauru",0.45,0
"ObjectId(""5ec683f871fc1b0016e436cf"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1.45,0
"ObjectId(""5ec6844871fc1b0016e436d2"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6847471fc1b0016e436d3"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",2.06,-1
"ObjectId(""5ec6848271fc1b0016e436d5"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",74.45,1
"ObjectId(""5ec6848771fc1b0016e436d6"")","-20.1978821","-50.4847947","São Paulo","Brasil","Vitória Brasil",70.64,0.4464285714285714
"ObjectId(""5ec6848e71fc1b0016e436d7"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec684ad71fc1b0016e436d8"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",4.01,1
"ObjectId(""5ec684f571fc1b0016e436d9"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",2.76,
"ObjectId(""5ec6850971fc1b0016e436da"")","-19.968056","-44.198333","Minas Gerais","Brasil","Betim",29.83,0
"ObjectId(""5ec6855071fc1b0016e436dc"")","42.3602534","-71.0582912","Massachusetts","United States of America","Boston",0.59,0
"ObjectId(""5ec6857671fc1b0016e436dd"")","-22.4666667","-45","Minas Gerais","Brasil",,11.53,0.875
"ObjectId(""5ec6858171fc1b0016e436de"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0.04,0
"ObjectId(""5ec685d571fc1b0016e436df"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",3.12,
"ObjectId(""5ec6865671fc1b0016e436e1"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,0.24,1
"ObjectId(""5ec6866271fc1b0016e436e2"")","-23.6495294","-46.8528497","São Paulo","Brasil","Embu das Artes",15.9,0.08484848484848484
"ObjectId(""5ec686ad71fc1b0016e436e3"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0.71,0
"ObjectId(""5ec686b971fc1b0016e436e4"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.18,0
"ObjectId(""5ec686e371fc1b0016e436e7"")","-6.710835","-69.895951","Amazonas","Brasil",,11.89,0
"ObjectId(""5ec6872671fc1b0016e436e8"")","-16.302109549999997","-48.92627345747141","Goiás","Brasil","Anápolis",6.47,0
"ObjectId(""5ec6872f71fc1b0016e436e9"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6874b71fc1b0016e436eb"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",4.94,-0.18750000000000003
"ObjectId(""5ec6875271fc1b0016e436ec"")","-14.8580524","-40.849367","Bahia","Brasil","Vitória da Conquista",0.01,0.5619047619047619
"ObjectId(""5ec6879671fc1b0016e436ed"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec687ab71fc1b0016e436ee"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",8.23,0.016666666666666666
"ObjectId(""5ec687e971fc1b0016e436f0"")","-10.51055","-40.320031","Bahia","Brasil","Campo Formoso",17.99,0
"ObjectId(""5ec687ef71fc1b0016e436f1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",39.76,1
"ObjectId(""5ec6880871fc1b0016e436f3"")","-5.5269279","-47.478115","Maranhão","Brasil","Imperatriz",0.1,0.5
"ObjectId(""5ec6883271fc1b0016e436f4"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec6885971fc1b0016e436f5"")","-31.7699736","-52.3410161","Rio Grande do Sul","Brasil","Pelotas",1.21,0.06818181818181818
"ObjectId(""5ec688b171fc1b0016e436f6"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.57,0
"ObjectId(""5ec688c071fc1b0016e436f7"")","-5.5269279","-47.478115","Maranhão","Brasil","Imperatriz",0.1,0.7
"ObjectId(""5ec688dc71fc1b0016e436f8"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",62.5,0
"ObjectId(""5ec6892671fc1b0016e436fa"")","-26.3019342","-48.8443595","Santa Catarina","Brasil","Joinville",2.57,0.875
"ObjectId(""5ec6893171fc1b0016e436fb"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0.09,0.2916666666666667
"ObjectId(""5ec6893d71fc1b0016e436fc"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.18,0
"ObjectId(""5ec6896371fc1b0016e436fd"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",0.01,-0.04999999999999999
"ObjectId(""5ec6897f71fc1b0016e436fe"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.35,0.25568181818181823
"ObjectId(""5ec689ae71fc1b0016e43700"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",1.68,0
"ObjectId(""5ec689d571fc1b0016e43701"")","-25.0891685","-50.1601812","Paraná","Brasil","Ponta Grossa",2,1
"ObjectId(""5ec689db71fc1b0016e43702"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",54.21,0.2
"ObjectId(""5ec689f271fc1b0016e43703"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0.03,0
"ObjectId(""5ec689fc71fc1b0016e43704"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68a2171fc1b0016e43705"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",4.44,0.09375
"ObjectId(""5ec68a3c71fc1b0016e43707"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68a5571fc1b0016e43708"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0.05,-0.05
"ObjectId(""5ec68a6f71fc1b0016e4370a"")","-9.9765362","-67.8220778","Acre","Brasil","Rio Branco",17.71,0.35714285714285715
"ObjectId(""5ec68a9571fc1b0016e4370c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ec68aa271fc1b0016e4370d"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68ab171fc1b0016e4370e"")","-7.2246743","-35.8771292","Paraíba","Brasil","Campina Grande",3.98,0
"ObjectId(""5ec68ae371fc1b0016e4370f"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,15.23,0.05
"ObjectId(""5ec68aff71fc1b0016e43710"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68b0c71fc1b0016e43711"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",16.07,0.1787878787878788
"ObjectId(""5ec68b4871fc1b0016e43712"")","-23.3469152","-51.1476435","Paraná","Brasil","Londrina",6.26,0.875
"ObjectId(""5ec68b7771fc1b0016e43713"")","-7.1301631","-34.936532","Paraíba","Brasil","Bayeux",0.71,0
"ObjectId(""5ec68b8f71fc1b0016e43714"")","-20.7866799","-51.7061247","Mato Grosso do Sul","Brasil","Três Lagoas",0.23,0.07500000000000001
"ObjectId(""5ec68bd771fc1b0016e43715"")","-8.4116316","-37.5919699","Pernambuco","Brasil",,0.07,0.3125
"ObjectId(""5ec68be971fc1b0016e43716"")","-9.571664349999999","-40.961051765435606",,"Brasil",,0.99,0
"ObjectId(""5ec68bf671fc1b0016e43717"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",2.66,-0.125
"ObjectId(""5ec68bfd71fc1b0016e43718"")","42.0653768","-71.2478308","Massachusetts","United States of America","Foxborough",225.23,0
"ObjectId(""5ec68c0271fc1b0016e43719"")","-12.2578934","-38.9598047","Bahia","Brasil","Feira de Santana",5.1,0
"ObjectId(""5ec68c3d71fc1b0016e4371b"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68c4b71fc1b0016e4371c"")","-23.5112184","-46.8764612","São Paulo","Brasil","Barueri",0.01,0.38333333333333336
"ObjectId(""5ec68c5371fc1b0016e4371d"")","46.9718454","9.5506055","Graubünden/Grigioni/Grischun","Switzerland",,1.88,-0.28125
"ObjectId(""5ec68c8371fc1b0016e4371e"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0.23,-0.25
"ObjectId(""5ec68c9571fc1b0016e4371f"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0.23,-0.04999999999999999
"ObjectId(""5ec68ca271fc1b0016e43720"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0.23,0.7
"ObjectId(""5ec68cae71fc1b0016e43721"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0.23,0.7
"ObjectId(""5ec68cbb71fc1b0016e43722"")","2.6261609999999997","-64.69837201809602","Upper Takutu-Upper Essequibo","Guyana",,100.91,0
"ObjectId(""5ec68ccd71fc1b0016e43723"")","-1.6292632","-45.2368151","Maranhão","Brasil",,0.24,0.6875
"ObjectId(""5ec68ce871fc1b0016e43724"")","-1.6292632","-45.2368151","Maranhão","Brasil",,0.24,0.6875
"ObjectId(""5ec68d3571fc1b0016e43725"")","2.8208478","-60.6719582","Roraima","Brasil","Boa Vista",1.94,-0.25
"ObjectId(""5ec68d4d71fc1b0016e43726"")","-12.133526","-38.420772","Bahia","Brasil","Alagoinhas",14.21,0.875
"ObjectId(""5ec68d6b71fc1b0016e43727"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68d8471fc1b0016e43729"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68dc871fc1b0016e4372a"")","-12.672778","15.609444","Huambo","Angola",,15.08,0.16666666666666666
"ObjectId(""5ec68dcd71fc1b0016e4372b"")","-21.2048","-41.88801","Rio de Janeiro","Brasil","Itaperuna",0.25,0.06818181818181818
"ObjectId(""5ec68ddb71fc1b0016e4372c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",37.43,1
"ObjectId(""5ec68df371fc1b0016e4372d"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",1.65,-0.125
"ObjectId(""5ec68e0171fc1b0016e4372e"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",1.65,0
"ObjectId(""5ec68e5a71fc1b0016e43732"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",1.03,0.875
"ObjectId(""5ec68e6e71fc1b0016e43733"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1.18,0
"ObjectId(""5ec68e9f71fc1b0016e43734"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,4.99,0
"ObjectId(""5ec68eac71fc1b0016e43735"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",13.93,1
"ObjectId(""5ec68eb671fc1b0016e43736"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",7.39,0.4
"ObjectId(""5ec68ed071fc1b0016e43737"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",0.81,0.5
"ObjectId(""5ec68f1771fc1b0016e43738"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68f1d71fc1b0016e43739"")","-20.650556","-44.495833","Minas Gerais","Brasil","Passa Tempo",0.34,0.25
"ObjectId(""5ec68f6271fc1b0016e4373a"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",2.3,0
"ObjectId(""5ec68f6c71fc1b0016e4373b"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",67.99,1
"ObjectId(""5ec68f8571fc1b0016e4373c"")","-1.374035","-48.4016623","Pará","Brasil","Ananindeua",0.53,0.2
"ObjectId(""5ec68f8f71fc1b0016e4373d"")","-8.4116316","-37.5919699","Pernambuco","Brasil",,2.67,0.42857142857142855
"ObjectId(""5ec68faa71fc1b0016e4373e"")","38.7311123","-95.2414104","Kansas","United States of America",,0.34,0
"ObjectId(""5ec68fb371fc1b0016e4373f"")","-12.285251","-41.9294776","Bahia","Brasil",,1.88,0.875
"ObjectId(""5ec68fc571fc1b0016e43740"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec68ff571fc1b0016e43742"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0.42,-0.2
"ObjectId(""5ec6906671fc1b0016e43743"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",445.61,0
"ObjectId(""5ec6907371fc1b0016e43744"")","39.7437902","-8.8071119","Centro","Portugal","Leiria",0.98,0
"ObjectId(""5ec6908271fc1b0016e43745"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6909071fc1b0016e43746"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6909971fc1b0016e43747"")","-1.6292632","-45.2368151","Maranhão","Brasil",,0.06,0
"ObjectId(""5ec690a171fc1b0016e43748"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec690b471fc1b0016e43749"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec690be71fc1b0016e4374a"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec690c671fc1b0016e4374b"")","-8.4116316","-37.5919699","Pernambuco","Brasil",,49.57,0.875
"ObjectId(""5ec690e071fc1b0016e4374c"")","-21.9549806","-49.0232348","São Paulo","Brasil",,23.79,0
"ObjectId(""5ec690f671fc1b0016e4374d"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6910c71fc1b0016e4374e"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",8.34,0.22499999999999998
"ObjectId(""5ec6911771fc1b0016e4374f"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6912771fc1b0016e43750"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6912d71fc1b0016e43751"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0.42,0.5
"ObjectId(""5ec6913e71fc1b0016e43752"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6914671fc1b0016e43753"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6915671fc1b0016e43754"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6915f71fc1b0016e43755"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6916971fc1b0016e43756"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",126.89,0.5
"ObjectId(""5ec6917271fc1b0016e43757"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec6917f71fc1b0016e43758"")","-23.5658218","-46.6658017","São Paulo","Brasil","São Paulo",7.56,0
"ObjectId(""5ec6918471fc1b0016e43759"")","-31.7699736","-52.3410161","Rio Grande do Sul","Brasil","Pelotas",2.73,0
"ObjectId(""5ec6918d71fc1b0016e4375a"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec691a271fc1b0016e4375b"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
"ObjectId(""5ec691ae71fc1b0016e4375c"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",1.11,0
