"_id","lat","lng","state","country","city","p","a"
"ObjectId(""5ebff614070aa8001b179a15"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",5,0
"ObjectId(""5ebff622070aa8001b179a16"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff62c070aa8001b179a17"")","-20.3297293","-40.2920284","Espírito Santo","Brasil","Vila Velha",0,0
"ObjectId(""5ebff636070aa8001b179a18"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff641070aa8001b179a19"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0,0.5
"ObjectId(""5ebff64d070aa8001b179a1a"")","-19.9132749","-44.0840953","Minas Gerais","Brasil","Contagem",0,0
"ObjectId(""5ebff664070aa8001b179a1b"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2,0
"ObjectId(""5ebff66b070aa8001b179a1c"")","-20.4640173","-54.6162947","Mato Grosso do Sul","Brasil","Campo Grande",0,0
"ObjectId(""5ebff682070aa8001b179a1d"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2,0
"ObjectId(""5ebff69e070aa8001b179a1e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebff6ab070aa8001b179a1f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebff6b6070aa8001b179a20"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",0,-0.15000000000000002
"ObjectId(""5ebff6d0070aa8001b179a21"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",11,0
"ObjectId(""5ebff6db070aa8001b179a22"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",32,0.13333333333333333
"ObjectId(""5ebff6e3070aa8001b179a23"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",20,0
"ObjectId(""5ebff6fc070aa8001b179a24"")","-7.1215981","-34.882028","Paraíba","Brasil","João Pessoa",0,
"ObjectId(""5ebff70a070aa8001b179a25"")","-18.8539497","-41.9458753","Minas Gerais","Brasil","Governador Valadares",3,0
"ObjectId(""5ebff763070aa8001b179a28"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",2,0
"ObjectId(""5ebff768070aa8001b179a29"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",17,-0.6
"ObjectId(""5ebff76e070aa8001b179a2a"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0,0.13636363636363635
"ObjectId(""5ebff782070aa8001b179a2b"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0,0
"ObjectId(""5ebff79a070aa8001b179a2c"")","-24.9554996","-53.4560544","Paraná","Brasil","Cascavel",4,0
"ObjectId(""5ebff7a1070aa8001b179a2d"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",33,0
"ObjectId(""5ebff7a7070aa8001b179a2e"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0,0
"ObjectId(""5ebff7b2070aa8001b179a2f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,0
"ObjectId(""5ebff7b7070aa8001b179a30"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,3,0
"ObjectId(""5ebff7c9070aa8001b179a31"")","-22.5615068","-47.401766","São Paulo","Brasil","Limeira",0,0
"ObjectId(""5ebff7e6070aa8001b179a33"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0,0
"ObjectId(""5ebff81c070aa8001b179a34"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",1,0
"ObjectId(""5ebff821070aa8001b179a35"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebff83c070aa8001b179a37"")","-29.7174188","-53.767553905184066","Rio Grande do Sul","Brasil","Santa Maria",9,0
"ObjectId(""5ebff85d070aa8001b179a39"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,6,0.19166666666666668
"ObjectId(""5ebff872070aa8001b179a3a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0.06666666666666667
"ObjectId(""5ebff887070aa8001b179a3b"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1,0
"ObjectId(""5ebff892070aa8001b179a3c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebff8a0070aa8001b179a3d"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",3,0
"ObjectId(""5ebff8ac070aa8001b179a3e"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1,0
"ObjectId(""5ebff8b5070aa8001b179a3f"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",5,0
"ObjectId(""5ebff8d3070aa8001b179a41"")","46.9718454","9.5506055","Graubünden/Grigioni/Grischun","Switzerland",,1,0
"ObjectId(""5ebff8e0070aa8001b179a42"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",160,0
"ObjectId(""5ebff8fe070aa8001b179a43"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebff903070aa8001b179a44"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff922070aa8001b179a45"")","-23.6328226","-46.6536293","São Paulo","Brasil","São Paulo",0,0.2
"ObjectId(""5ebff928070aa8001b179a46"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0.03333333333333333
"ObjectId(""5ebff92e070aa8001b179a47"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff941070aa8001b179a48"")","51.9723965","-8.438165127599543",,"Ireland",,25,0
"ObjectId(""5ebff94d070aa8001b179a49"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff95b070aa8001b179a4a"")","-22.9201334","-43.9437015","Rio de Janeiro","Brasil",,4,0
"ObjectId(""5ebff968070aa8001b179a4b"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",3,0
"ObjectId(""5ebff96d070aa8001b179a4c"")","-22.72528","-47.64917","São Paulo","Brasil","Piracicaba",0,0
"ObjectId(""5ebff972070aa8001b179a4d"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff978070aa8001b179a4e"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff98a070aa8001b179a4f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebff9a6070aa8001b179a51"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0,0
"ObjectId(""5ebff9b2070aa8001b179a52"")","2.8208478","-60.6719582","Roraima","Brasil","Boa Vista",0,0
"ObjectId(""5ebff9bd070aa8001b179a53"")","-28.483118","-48.7811993","Santa Catarina","Brasil","Laguna",0,0.10000000000000002
"ObjectId(""5ebff9cd070aa8001b179a54"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0,0
"ObjectId(""5ebff9d5070aa8001b179a55"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,6,0
"ObjectId(""5ebffa00070aa8001b179a56"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0,0
"ObjectId(""5ebffa1c070aa8001b179a58"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",2,0
"ObjectId(""5ebffa42070aa8001b179a59"")","-6.361934","-39.2972233","Ceará","Brasil","Iguatu",5,0
"ObjectId(""5ebffa53070aa8001b179a5a"")","-22.8381127","-43.2764454","Rio de Janeiro","Brasil","Rio de Janeiro",4,-0.25
"ObjectId(""5ebffa60070aa8001b179a5b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0
"ObjectId(""5ebffa7c070aa8001b179a5c"")","-25.966213","32.56745",,"Mozambique","Maputo",6,0
"ObjectId(""5ebffa96070aa8001b179a5d"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,7,0
"ObjectId(""5ebffaa6070aa8001b179a5e"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",0,0
"ObjectId(""5ebffad3070aa8001b179a5f"")","-12.285251","-41.9294776","Bahia","Brasil",,0,0
"ObjectId(""5ebffaeb070aa8001b179a60"")","-22.4683626","-44.4463494","Rio de Janeiro","Brasil","Resende",3,0.26785714285714285
"ObjectId(""5ebffaf1070aa8001b179a61"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",4,-0.037500000000000006
"ObjectId(""5ebffafe070aa8001b179a62"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0,0
"ObjectId(""5ebffb0c070aa8001b179a63"")","5.160898","-75.26388","Caldas","Colombia",,1,0
"ObjectId(""5ebffb16070aa8001b179a64"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",9,0
"ObjectId(""5ebffb36070aa8001b179a65"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",5,0.4166666666666667
"ObjectId(""5ebffb4f070aa8001b179a67"")","-22.4683626","-44.4463494","Rio de Janeiro","Brasil","Resende",3,0.5
"ObjectId(""5ebffb76070aa8001b179a69"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ebffb7d070aa8001b179a6a"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0,0
"ObjectId(""5ebffb89070aa8001b179a6b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",12,-0.5
"ObjectId(""5ebffb8e070aa8001b179a6c"")","-22.8804369","-42.0189227","Rio de Janeiro","Brasil","Cabo Frio",8,0.15
"ObjectId(""5ebffba1070aa8001b179a6d"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",18,0
"ObjectId(""5ebffba6070aa8001b179a6e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.3058712121212121
"ObjectId(""5ebffbad070aa8001b179a6f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0,0.15625
"ObjectId(""5ebffbbf070aa8001b179a70"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0,0
"ObjectId(""5ebffc12070aa8001b179a71"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",6,0
"ObjectId(""5ebffc25070aa8001b179a73"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",1,0
"ObjectId(""5ebffc33070aa8001b179a75"")","-1.374035","-48.4016623","Pará","Brasil","Ananindeua",10,0
"ObjectId(""5ebffc72070aa8001b179a77"")","-15.871329450000001","-47.91245651994342","Distrito Federal","Brasil",,0,0
"ObjectId(""5ebffc80070aa8001b179a78"")","-30.0724615","-51.23225324347575","Rio Grande do Sul","Brasil","Porto Alegre",0,0
"ObjectId(""5ebffc8f070aa8001b179a79"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",19,0
"ObjectId(""5ebffcaf070aa8001b179a7b"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0,0.675
"ObjectId(""5ebffcbc070aa8001b179a7c"")","-3.8889838","-38.4546585","Ceará","Brasil","Eusébio",0,0
"ObjectId(""5ebffcdb070aa8001b179a7d"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0,0
"ObjectId(""5ebffce0070aa8001b179a7e"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",3,0
"ObjectId(""5ebffced070aa8001b179a7f"")","-29.955012","-51.6249195","Rio Grande do Sul","Brasil","Charqueadas",1,0
"ObjectId(""5ebffcf4070aa8001b179a80"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",3,0
"ObjectId(""5ebffd02070aa8001b179a82"")","13.1951756","123.6439368","Albay","Philippines",,2,0
"ObjectId(""5ebffd31070aa8001b179a83"")","-20.5937362","-46.2841079","Minas Gerais","Brasil",,1,0
"ObjectId(""5ebffd44070aa8001b179a84"")","-22.8879628","-48.4410712","São Paulo","Brasil","Botucatu",6,-0.125
"ObjectId(""5ebffd86070aa8001b179a87"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0,0.38999999999999996
"ObjectId(""5ebffd8c070aa8001b179a88"")","-12.285251","-41.9294776","Bahia","Brasil",,2,0
"ObjectId(""5ebffd96070aa8001b179a89"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,0.85
"ObjectId(""5ebffd9d070aa8001b179a8a"")","-8.7494525","-63.8735438","Rondônia","Brasil","Porto Velho",0,0
"ObjectId(""5ebffdae070aa8001b179a8c"")","-29.5139742","-51.9917068","Rio Grande do Sul","Brasil","Cruzeiro do Sul",0,0
"ObjectId(""5ebffdfa070aa8001b179a8e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",7,0.85
"ObjectId(""5ebffe05070aa8001b179a8f"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",5,0
"ObjectId(""5ebffe0c070aa8001b179a90"")","-21.9760462","-45.346139799618804","Minas Gerais","Brasil",,3,0
"ObjectId(""5ebffe1a070aa8001b179a91"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1,0.03333333333333333
"ObjectId(""5ebffe28070aa8001b179a92"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,0
"ObjectId(""5ebffe42070aa8001b179a93"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0,0
"ObjectId(""5ebffe4f070aa8001b179a94"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2,0
"ObjectId(""5ebffe75070aa8001b179a95"")","-22.9201334","-43.9437015","Rio de Janeiro","Brasil",,12,0.26666666666666666
"ObjectId(""5ebffeab070aa8001b179a97"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0,0
"ObjectId(""5ebffed4070aa8001b179a98"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",1,0
"ObjectId(""5ebffee2070aa8001b179a9a"")","-23.5234284","-46.1926671","São Paulo","Brasil","Mogi das Cruzes",2,0
"ObjectId(""5ebffeea070aa8001b179a9b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",9,0
"ObjectId(""5ebfff15070aa8001b179a9d"")","-23.616634","-45.3916627","São Paulo","Brasil","Caraguatatuba",7,0
"ObjectId(""5ebfff51070aa8001b179a9f"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,1,0
"ObjectId(""5ebfff59070aa8001b179aa0"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2,0
"ObjectId(""5ebfff85070aa8001b179aa1"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",2,0
"ObjectId(""5ebfff8d070aa8001b179aa2"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1,0
"ObjectId(""5ebfff96070aa8001b179aa3"")","-29.1219893","-56.556746","Rio Grande do Sul","Brasil",,1,0
"ObjectId(""5ebfffac070aa8001b179aa4"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",18,0
"ObjectId(""5ebfffc4070aa8001b179aa5"")","-31.7699736","-52.3410161","Rio Grande do Sul","Brasil","Pelotas",0,0
"ObjectId(""5ebfffcc070aa8001b179aa6"")","-15.848540700000001","-47.906078982036846","Distrito Federal","Brasil",,49,0
"ObjectId(""5ebffff2070aa8001b179aa7"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",1,0
"ObjectId(""5ec00003070aa8001b179aa8"")","-1.6292632","-45.2368151","Maranhão","Brasil",,39,0.13636363636363635
"ObjectId(""5ec00008070aa8001b179aa9"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,0
"ObjectId(""5ec0000f070aa8001b179aaa"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0,0
"ObjectId(""5ec00023070aa8001b179aab"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",351,0
"ObjectId(""5ec0002b070aa8001b179aac"")","-27.8643546","-54.4779287","Rio Grande do Sul","Brasil","Santa Rosa",2,0
"ObjectId(""5ec00032070aa8001b179aad"")","-21.9549806","-49.0232348","São Paulo","Brasil",,1,0
"ObjectId(""5ec0005d070aa8001b179aaf"")","-22.8804369","-42.0189227","Rio de Janeiro","Brasil","Cabo Frio",14,0
"ObjectId(""5ec0006e070aa8001b179ab0"")","-27.8671213","-54.4748788","Rio Grande do Sul","Brasil",,9,0.65
"ObjectId(""5ec0009c070aa8001b179ab2"")","-22.7392463","-47.3306032","São Paulo","Brasil","Americana",0,0.19166666666666668
"ObjectId(""5ec000a2070aa8001b179ab3"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2,0
"ObjectId(""5ec000a8070aa8001b179ab4"")","-9.3817334","-40.4968875","Pernambuco","Brasil","Petrolina",0,-0.3125
"ObjectId(""5ec000b9070aa8001b179ab5"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0,0
"ObjectId(""5ec000bf070aa8001b179ab6"")","-21.9549806","-49.0232348","São Paulo","Brasil",,7,0
"ObjectId(""5ec000ce070aa8001b179ab7"")","-22.3706166","-47.3927246","São Paulo","Brasil","Araras",0,0
"ObjectId(""5ec000da070aa8001b179ab8"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,
"ObjectId(""5ec000e0070aa8001b179ab9"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",0,0.03333333333333333
"ObjectId(""5ec000ef070aa8001b179aba"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",2,0
"ObjectId(""5ec00110070aa8001b179abb"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",10,-0.16666666666666666
"ObjectId(""5ec00138070aa8001b179abc"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,2,0.5
"ObjectId(""5ec00147070aa8001b179abd"")","-12.285251","-41.9294776","Bahia","Brasil",,0,0
"ObjectId(""5ec00153070aa8001b179abe"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",2,0
"ObjectId(""5ec00177070aa8001b179abf"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",5,0
"ObjectId(""5ec0019b070aa8001b179ac2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ec001b9070aa8001b179ac3"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",7,0
"ObjectId(""5ec001dd070aa8001b179ac4"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0,0
"ObjectId(""5ec001e4070aa8001b179ac5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",95,0.85
"ObjectId(""5ec00202070aa8001b179ac6"")","-5.8846468","-35.1775119","Rio Grande do Norte","Brasil","Natal",4,0
"ObjectId(""5ec00234070aa8001b179ac9"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",7,0
"ObjectId(""5ec0024e070aa8001b179acb"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0,0
"ObjectId(""5ec00253070aa8001b179acc"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",1,0
"ObjectId(""5ec0026e070aa8001b179ace"")","-22.7392463","-47.3306032","São Paulo","Brasil","Americana",7,0
"ObjectId(""5ec00274070aa8001b179acf"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",11,0.03571428571428571
"ObjectId(""5ec00282070aa8001b179ad0"")","-10.6743911","-37.3773519","Sergipe","Brasil",,0,0
"ObjectId(""5ec0029c070aa8001b179ad2"")","-29.189675","-54.866624","Rio Grande do Sul","Brasil","Santiago",14,0
"ObjectId(""5ec002b3070aa8001b179ad3"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3,
"ObjectId(""5ec002c5070aa8001b179ad4"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0,0
"ObjectId(""5ec002e3070aa8001b179ad5"")","-24.0110303","-46.4000284","São Paulo","Brasil","Praia Grande",1,0.9099999999999999
"ObjectId(""5ec002f6070aa8001b179ad7"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",1,0
"ObjectId(""5ec00307070aa8001b179ad8"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",7,0
"ObjectId(""5ec00313070aa8001b179ada"")","-29.6923409","-53.8094072","Rio Grande do Sul","Brasil","Santa Maria",6,0
"ObjectId(""5ec0031a070aa8001b179adb"")","-7.1215981","-34.882028","Paraíba","Brasil","João Pessoa",0,0
"ObjectId(""5ec0033c070aa8001b179adc"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0,0
"ObjectId(""5ec0034c070aa8001b179add"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1,0
"ObjectId(""5ec00357070aa8001b179ade"")","-22.8733203","-42.3428897","Rio de Janeiro","Brasil","Araruama",0,0
"ObjectId(""5ec0037f070aa8001b179adf"")","-31.7601509","-52.2729868","Rio Grande do Sul","Brasil","Pelotas",0,-0.05
"ObjectId(""5ec0039b070aa8001b179ae1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",5,-0.2
"ObjectId(""5ec003ae070aa8001b179ae2"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",3,0.125
"ObjectId(""5ec003cf070aa8001b179ae3"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",2,0
"ObjectId(""5ec003ef070aa8001b179ae4"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",3,0
"ObjectId(""5ec003f7070aa8001b179ae5"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",28,0
"ObjectId(""5ec003ff070aa8001b179ae6"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",1,0
"ObjectId(""5ec00425070aa8001b179aea"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0,0
"ObjectId(""5ec0042c070aa8001b179aec"")","-12.285251","-41.9294776","Bahia","Brasil",,0,0
"ObjectId(""5ec0045c070aa8001b179af0"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,3,0
"ObjectId(""5ec00472070aa8001b179af2"")","-16.7273538","-43.8717676","Minas Gerais","Brasil","Montes Claros",5,0
"ObjectId(""5ec00486070aa8001b179af4"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1,0
"ObjectId(""5ec004ac070aa8001b179af6"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",2,0
"ObjectId(""5ec004b3070aa8001b179af8"")","-1.374035","-48.4016623","Pará","Brasil","Ananindeua",1,0
"ObjectId(""5ec004bb070aa8001b179afa"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0,0
"ObjectId(""5ec004c0070aa8001b179afc"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",2,0
